Type	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
Naphthalene-Degradation	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0
Nicotinate-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nicotine-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrate-Reduction	0.11400000000000002	0.04183727034120735	0.23029787234042556	0.23239175257731964	0.2385614035087719	0.14834285714285717	0.084	0.11599999999999999	0.2902702702702703	0.2385614035087719	0.11599999999999999	0.0	0.0	0.2902702702702703	0.10800000000000001	0.27	0.0683607427055703	0.0683607427055703	0.074	0.3923529411764706	0.0	0.08285714285714285	0.2	0.08888888888888889	0.12000000000000002	0.0	0.22816	0.0	0.08285714285714285	0.0683607427055703	0.06	0.08285714285714285	0.12000000000000002	0.27	0.0	0.06	0.25096456086286595	0.14834285714285717	0.1024	0.14834285714285717	0.337103448275862	0.0	0.11599999999999999	0.2385614035087719	0.0	0.14834285714285717	0.04622222222222222	0.0
Nitro-Toluene-Degradation	0.0	0.17125984251968507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0
Nitrobenzene-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleic-Acid-Processing	0.076	0.06000000000000001	0.264	0.1301340206185567	0.13	0.18	0.14	0.23199999999999998	0.15	0.13	0.23199999999999998	0.0	0.0	0.15	0.21600000000000003	0.15	0.10209018567639258	0.10209018567639258	0.054000000000000006	0.184	0.0	0.15	0.2	0.16	0.2	0.0	0.31	0.0	0.15	0.10209018567639258	0.15	0.15	0.2	0.18	0.16	0.15	0.11200000000000002	0.18	0.16	0.18	0.21158620689655178	0.1	0.23199999999999998	0.13	0.08	0.18	0.048	0.1
O-Antigen-Biosynthesis	0.0	0.10183727034120736	0.0	0.13	0.13	0.0	0.23800000000000002	0.0	0.2918918918918919	0.13	0.0	0.0	0.0	0.2918918918918919	0.0	0.15	0.0	0.0	0.13	0.0	0.0	0.18928571428571428	0.0	0.2	0.0	0.0	0.0	0.0	0.18928571428571428	0.0	0.0	0.18928571428571428	0.0	0.0	0.0	0.0	0.14	0.0	0.18133333333333332	0.0	0.0	0.0	0.0	0.13	0.2	0.0	0.1111111111111111	0.0
Oleate-Biosynthesis	0.1826923076923077	0.09383202099737534	0.3019148936170213	0.13033505154639174	0.13	0.31985714285714284	0.14	0.145	0.15	0.13	0.145	0.0	0.0	0.15	0.405	0.15	0.0865030946065429	0.0865030946065429	0.045	0.23	0.0	0.15	0.0	0.2	0.1	0.0	0.3751	0.0	0.15	0.0865030946065429	0.075	0.15	0.2	0.0	0.0	0.075	0.14	0.31985714285714284	0.16	0.31985714285714284	0.0	0.175	0.145	0.13	0.1	0.31985714285714284	0.04	0.175
Other-Amino-Acid-Biosynthesis	0.19	0.12808398950131233	0.4002127659574468	0.08108247422680413	0.065	0.091	0.07	0.29	0.075	0.065	0.29	0.0	0.0	0.075	0.135	0.075	0.085	0.085	0.09	0.115	0.0	0.08035714285714285	0.25	0.2	0.2	0.0	0.3131	0.0	0.08035714285714285	0.085	0.15	0.08035714285714285	0.2	0.225	0.4	0.15	0.07	0.091	0.08	0.091	0.52	0.125	0.29	0.065	0.1	0.091	0.08222222222222222	0.125
Other-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHENYLALANINE-DEG	0.0	0.05	0.0	0.065	0.0	0.18507142857142855	0.0	0.0	0.0891891891891892	0.0	0.0	0.0	0.0	0.0891891891891892	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.1	0.225	0.0	0.0	0.07	0.18507142857142855	0.0	0.18507142857142855	0.0	0.0	0.0	0.0	0.0	0.18507142857142855	0.0	0.0
PHENYLALANINE-SYN	0.0	0.0	0.2352127659574468	0.06533505154639176	0.065	0.16557142857142856	0.07	0.145	0.14493243243243242	0.065	0.145	0.0	0.0	0.14493243243243242	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.075	0.2	0.0	0.0	0.075	0.07	0.16557142857142856	0.16	0.16557142857142856	0.0	0.0	0.145	0.065	0.0	0.16557142857142856	0.0	0.0
PHENYLPROPANOID-DERIVATIVE-DEG	0.10230769230769231	0.04282589676290464	0.2878723404255319	0.12441580756013747	0.10035087719298247	0.36547619047619045	0.11666666666666668	0.18366666666666664	0.18581081081081083	0.10035087719298247	0.18366666666666664	0.0	0.0	0.18581081081081083	0.51	0.13	0.0	0.0	0.04666666666666666	0.3427450980392157	0.0	0.0976190476190476	0.16666666666666666	0.29629629629629634	0.22037037037037036	0.0	0.403	0.0	0.0976190476190476	0.0	0.0	0.0976190476190476	0.3333333333333333	0.18333333333333335	0.13333333333333333	0.049999999999999996	0.09247046738572164	0.36547619047619045	0.07822222222222222	0.36547619047619045	0.49808429118773945	0.0	0.18366666666666664	0.10035087719298247	0.0	0.36547619047619045	0.07407407407407407	0.0
POLYKETIDE-SYN	0.19	0.0	0.0	0.13134020618556702	0.2212280701754386	0.0	0.14	0.0	0.15	0.2212280701754386	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.45	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.0	0.0	0.2212280701754386	0.0	0.0	0.0	0.0
PROLINE-DEG	0.0	0.0	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.3472	0.0	0.15	0.0	0.15	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.18	0.705287356321839	0.0	0.29	0.13	0.0	0.18	0.0	0.0
PROLINE-SYN	0.19	0.052690288713910766	0.165	0.065	0.065	0.09	0.07	0.1508	0.075	0.065	0.1508	0.0	0.0	0.075	0.135	0.075	0.0	0.0	0.045	0.115	0.0	0.075	0.0	0.1	0.1	0.0	0.155	0.0	0.075	0.0	0.075	0.075	0.1	0.39999999999999997	0.2	0.075	0.07	0.09	0.08	0.09	0.26	0.125	0.1508	0.065	0.1	0.09	0.04	0.125
Palmitate-Biosynthesis	0.19	0.0	0.33	0.13	0.13	0.2304285714285714	0.14	0.29	0.17635135135135135	0.13	0.29	0.0	0.0	0.17635135135135135	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.3596	0.0	0.15	0.0	0.0	0.15	0.2	0.0	0.0	0.19999999999999998	0.14	0.2304285714285714	0.16	0.2304285714285714	0.0	0.0	0.29	0.13	0.0	0.2304285714285714	0.0	0.0
Palmitoleate-Biosynthesis	0.24846153846153848	0.09588801399825024	0.3440425531914894	0.10788659793814433	0.1064327485380117	0.23004761904761903	0.09333333333333334	0.19526666666666667	0.10878378378378378	0.1064327485380117	0.19526666666666667	0.0	0.0	0.10878378378378378	0.27	0.13	0.05766872973769527	0.05766872973769527	0.03	0.23	0.0	0.10714285714285714	0.3333333333333333	0.22222222222222224	0.13333333333333333	0.0	0.3699333333333333	0.0	0.10714285714285714	0.05766872973769527	0.049999999999999996	0.10714285714285714	0.13333333333333333	0.39999999999999997	0.23333333333333336	0.11666666666666665	0.09333333333333334	0.23004761904761903	0.11377777777777777	0.23004761904761903	0.35862068965517246	0.11666666666666665	0.19526666666666667	0.1064327485380117	0.06666666666666667	0.23004761904761903	0.02666666666666667	0.11666666666666665
Pantothenate-Biosynthesis	0.0	0.1	0.0	0.13167525773195876	0.13	0.21464285714285714	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.315	0.15	0.0	0.0	0.09	0.0	0.0	0.15714285714285714	0.0	0.0	0.2	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.15714285714285714	0.2	0.0	0.0	0.0	0.14	0.21464285714285714	0.16	0.21464285714285714	0.0	0.0	0.0	0.13	0.0	0.21464285714285714	0.08	0.0
Pectin-Degradation	0.0	0.0	0.0	0.13871134020618556	0.13	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Pentose-Phosphate-Cycle	0.19000000000000003	0.10209973753280839	0.22	0.13312714776632306	0.1550877192982456	0.18000000000000002	0.14933333333333335	0.19333333333333333	0.15810810810810813	0.1550877192982456	0.19333333333333333	0.0	0.0	0.15810810810810813	0.27	0.15	0.11478632478632478	0.11478632478632478	0.06	0.17137254901960786	0.0	0.17499999999999996	0.3333333333333333	0.13333333333333333	0.13333333333333333	0.0	0.20666666666666667	0.0	0.17499999999999996	0.11478632478632478	0.0	0.17499999999999996	0.13333333333333333	0.45	0.26666666666666666	0.09999999999999999	0.18860811504879305	0.18000000000000002	0.1671111111111111	0.18000000000000002	0.3466666666666667	0.16666666666666666	0.19333333333333333	0.1550877192982456	0.13333333333333333	0.18000000000000002	0.05925925925925926	0.16666666666666666
Peptidoglycan-Biosynthesis	0.0	0.0	0.0	0.13	0.13	0.18	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.18	0.16	0.18	0.0	0.0	0.0	0.13	0.0	0.18	0.0	0.0
Phenolic-Compounds-Degradation	0.06333333333333334	0.03438320209973753	0.1848936170212766	0.08621993127147766	0.085906432748538	0.11028571428571428	0.09333333333333334	0.09860000000000001	0.09864864864864864	0.085906432748538	0.09860000000000001	0.0	0.0	0.09864864864864864	0.09000000000000001	0.09999999999999999	0.05666666666666667	0.05666666666666667	0.03333333333333333	0.07666666666666667	0.0	0.09642857142857142	0.16666666666666666	0.362962962962963	0.10925925925925926	0.0	0.10953333333333333	0.0	0.09642857142857142	0.05666666666666667	0.049999999999999996	0.09642857142857142	0.26666666666666666	0.15	0.13333333333333333	0.049999999999999996	0.09254237288135593	0.11028571428571428	0.07822222222222222	0.11028571428571428	0.2928735632183908	0.0	0.09860000000000001	0.085906432748538	0.0	0.11028571428571428	0.02666666666666667	0.0
Phenylacetate-Degradation	0.0	0.0	0.33	0.13	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylethylamine-Degradation	0.0	0.0	0.0	0.13	0.0	0.09507142857142857	0.0	0.0	0.0891891891891892	0.0	0.0	0.0	0.0	0.0891891891891892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.1	0.0	0.0	0.0	0.07	0.09507142857142857	0.0	0.09507142857142857	0.0	0.0	0.0	0.0	0.0	0.09507142857142857	0.0	0.0
PhosphatidylcholineBiosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PhosphatidylethanolamineBiosynthesis	0.19	0.1	0.33	0.13	0.13	0.18442857142857141	0.14	0.3016	0.15608108108108107	0.13	0.3016	0.0	0.0	0.15608108108108107	0.27	0.15	0.0	0.0	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.0	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18442857142857141	0.18133333333333332	0.18442857142857141	0.0	0.0	0.3016	0.13	0.0	0.18442857142857141	0.08	0.0
Phosphorus-Compounds	0.23384615384615384	0.15360892388451444	0.165	0.13	0.13	0.24278571428571427	0.14	0.42919999999999997	0.2027027027027027	0.13	0.42919999999999997	0.0	0.0	0.2027027027027027	0.36000000000000004	0.15	0.085	0.085	0.09	0.0	0.0	0.15	0.25	0.24444444444444446	0.2694444444444445	0.0	0.155	0.0	0.15	0.085	0.08279220779220779	0.15	0.2	0.65	0.0	0.075	0.07	0.24278571428571427	0.16	0.24278571428571427	0.0	0.125	0.42919999999999997	0.13	0.1	0.24278571428571427	0.04888888888888889	0.125
Photosynthesis	0.0	0.0	0.0	0.06533505154639176	0.065	0.0	0.07	0.0	0.075	0.065	0.0	0.0	0.0	0.075	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.075	0.1	0.0	0.0	0.0	0.07	0.0	0.08	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0
Polyamine-Biosynthesis	0.0	0.0	0.0	0.032835051546391755	0.033640350877192984	0.045	0.035	0.0	0.09679054054054054	0.033640350877192984	0.0	0.0	0.0	0.09679054054054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.05	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.075	0.1	0.0	0.0	0.0	0.10473035439137135	0.045	0.08	0.045	0.0	0.0	0.0	0.033640350877192984	0.0	0.045	0.0	0.0
Polyprenyl-Biosynthesis	0.19	0.10144356955380579	0.33	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
Porphyrin-Compounds-Biosynthesis	0.19	0.13845144356955383	0.0	0.2553092783505155	0.13456140350877194	0.18828571428571428	0.28	0.0	0.2918918918918919	0.13456140350877194	0.0	0.0	0.0	0.2918918918918919	0.45000000000000007	0.3	0.17691423519009727	0.17691423519009727	0.09	0.23	0.0	0.21785714285714283	0.0	0.2	0.2	0.0	0.31	0.0	0.21785714285714283	0.17691423519009727	0.0	0.21785714285714283	0.2	0.45	0.0	0.15	0.14	0.18828571428571428	0.192	0.18828571428571428	0.52	0.0	0.0	0.13456140350877194	0.0	0.18828571428571428	0.08	0.0
Propionate-Degradation	0.0	0.08261154855643045	0.41776595744680856	0.065	0.0	0.24635714285714286	0.0	0.145	0.12567567567567567	0.0	0.145	0.0	0.0	0.12567567567567567	0.27	0.0	0.0	0.0	0.08499999999999999	0.115	0.0	0.07857142857142857	0.0	0.1	0.15833333333333333	0.0	0.26039999999999996	0.0	0.07857142857142857	0.0	0.16103896103896104	0.07857142857142857	0.45	0.0	0.0	0.25	0.0	0.24635714285714286	0.08	0.24635714285714286	0.4124137931034483	0.0	0.145	0.0	0.0	0.24635714285714286	0.04666666666666667	0.0
Protein-Glycosylation	0.23384615384615387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein-Modification	0.0876923076923077	0.08514435695538058	0.27944680851063836	0.11860824742268042	0.1359298245614035	0.1589142857142857	0.14	0.24359999999999998	0.17756756756756756	0.1359298245614035	0.24359999999999998	0.0	0.0	0.17756756756756756	0.23399999999999999	0.126	0.0681503094606543	0.0681503094606543	0.054000000000000006	0.18670588235294117	0.0	0.15142857142857144	0.2	0.2	0.16	0.0	0.2976	0.0	0.15142857142857144	0.0681503094606543	0.13454545454545455	0.15142857142857144	0.16	0.32999999999999996	0.24000000000000005	0.15	0.084	0.1589142857142857	0.16213333333333335	0.1589142857142857	0.2713563218390805	0.0	0.24359999999999998	0.1359298245614035	0.04	0.1589142857142857	0.04888888888888889	0.0
Protocatechuate-Degradation	0.0	0.0	0.11	0.0	0.0	0.06280952380952382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09000000000000001	0.0	0.0	0.0	0.0	0.07666666666666667	0.0	0.0	0.0	0.08148148148148149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.0	0.0	0.06280952380952382	0.0	0.06280952380952382	0.0	0.0	0.0	0.0	0.0	0.06280952380952382	0.0	0.0
Purine-Degradation	0.0	0.0	0.055	0.02189003436426117	0.021666666666666667	0.06545238095238094	0.09333333333333334	0.0	0.024999999999999998	0.021666666666666667	0.0	0.0	0.0	0.024999999999999998	0.27	0.024999999999999998	0.0	0.0	0.0	0.07666666666666667	0.0	0.12619047619047621	0.0	0.03333333333333333	0.06666666666666667	0.0	0.0	0.0	0.12619047619047621	0.0	0.050432900432900434	0.12619047619047621	0.06666666666666667	0.075	0.0	0.049999999999999996	0.04666666666666667	0.06545238095238094	0.05333333333333334	0.06545238095238094	0.0	0.0	0.0	0.021666666666666667	0.0	0.06545238095238094	0.0	0.0
Purine-Nucleotides-Salvage	0.095	0.0	0.0	0.06533505154639176	0.065	0.0	0.07	0.0	0.075	0.065	0.0	0.0	0.0	0.075	0.135	0.075	0.0	0.0	0.09	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.07	0.0	0.08	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0
Purine-Ribonuc-De-Novo-Biosynthesis	0.19	0.1	0.0	0.13	0.13	0.18164285714285713	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.075	0.14	0.18164285714285713	0.16	0.18164285714285713	0.0	0.25	0.29	0.13	0.1	0.18164285714285713	0.08	0.25
Putrescine-Biosynthesis	0.19	0.0	0.0	0.065	0.065	0.09	0.07	0.0	0.075	0.065	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.07857142857142857	0.0	0.0	0.07857142857142857	0.1	0.225	0.0	0.0	0.07	0.09	0.08	0.09	0.0	0.0	0.0	0.065	0.0	0.09	0.0	0.0
Pyrimid-Deoxyribonucleot-De-Novo-Biosyn	0.0	0.025426509186351705	0.2475	0.09766752577319587	0.0975	0.135	0.10500000000000001	0.21749999999999997	0.11249999999999999	0.0975	0.21749999999999997	0.0	0.0	0.11249999999999999	0.2025	0.11249999999999999	0.08507515473032715	0.08507515473032715	0.045	0.17250000000000001	0.0	0.11249999999999999	0.0	0.05	0.05	0.0	0.23249999999999998	0.0	0.11249999999999999	0.08507515473032715	0.11249999999999999	0.11249999999999999	0.15000000000000002	0.0	0.0	0.11249999999999999	0.10500000000000001	0.135	0.12	0.135	0.39	0.125	0.21749999999999997	0.0975	0.0	0.135	0.04	0.125
Pyrimid-Ribonucleot-De-Novo-Biosyn	0.19	0.1	0.0	0.1306701030927835	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.2	0.45	0.0	0.15	0.14	0.18	0.16	0.18	0.0	0.25	0.29	0.13	0.0	0.18	0.08	0.25
Pyrimidine-Base-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2888888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pyrimidine-Deoxyribonucleosides-Deg	0.0	0.0	0.0	0.13	0.13	0.0	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Pyrimidine-Nucleotide-Salvage	0.038	0.07855643044619423	0.132	0.0782680412371134	0.078	0.072	0.084	0.11599999999999999	0.09	0.078	0.11599999999999999	0.0	0.0	0.09	0.10800000000000001	0.09	0.068	0.068	0.078	0.092	0.0	0.09	0.1	0.08	0.08	0.0	0.124	0.0	0.09	0.068	0.06	0.09	0.08	0.18	0.08	0.06	0.084	0.072	0.096	0.072	0.20800000000000002	0.15	0.11599999999999999	0.078	0.0	0.072	0.048	0.15
Pyrimidine-Ribonucleosides-Degradation	0.0	0.06426071741032371	0.0	0.13	0.13	0.06804761904761904	0.17733333333333334	0.0	0.15608108108108107	0.13	0.0	0.0	0.0	0.15608108108108107	0.36000000000000004	0.09999999999999999	0.0	0.0	0.04	0.0	0.0	0.1714285714285714	0.0	0.14074074074074075	0.0	0.0	0.0	0.0	0.1714285714285714	0.0	0.0	0.1714285714285714	0.06666666666666667	0.3	0.0	0.0	0.14	0.06804761904761904	0.16	0.06804761904761904	0.0	0.08333333333333333	0.0	0.13	0.0	0.06804761904761904	0.028148148148148148	0.08333333333333333
Pyruvate-Acetate-Fermentation	0.0	0.0	0.0	0.13	0.13	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Pyruvate-Butanol-Fermentation	0.095	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.075	0.065	0.0	0.0	0.0	0.075	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0
Pyruvate-Degradation	0.0475	0.025328083989501312	0.1123404255319149	0.03266752577319588	0.0325	0.045	0.035	0.0725	0.0375	0.0325	0.0725	0.0	0.0	0.0375	0.0675	0.0375	0.0426503094606543	0.0426503094606543	0.0225	0.06426470588235295	0.0	0.0375	0.125	0.05	0.05	0.0	0.0775	0.0	0.0375	0.0426503094606543	0.0	0.0375	0.15000000000000002	0.0	0.0	0.0375	0.035	0.045	0.04	0.045	0.13	0.0625	0.0725	0.0325	0.05	0.045	0.02	0.0625
Pyruvate-Ethanol-Fermentation	0.034102564102564105	0.07381889763779528	0.18138297872340428	0.14507731958762887	0.17029239766081872	0.0876904761904762	0.12366666666666666	0.10343333333333334	0.1097972972972973	0.17029239766081872	0.10343333333333334	0.0	0.0	0.1097972972972973	0.285	0.165	0.07688328912466845	0.07688328912466845	0.04833333333333333	0.15107843137254903	0.0	0.1125	0.08333333333333333	0.10000000000000002	0.03425925925925926	0.0	0.1457	0.0	0.1125	0.07688328912466845	0.07976190476190477	0.1125	0.08333333333333333	0.0	0.0	0.075	0.1442783769902414	0.0876904761904762	0.11377777777777777	0.0876904761904762	0.2231417624521073	0.125	0.10343333333333334	0.17029239766081872	0.08333333333333333	0.0876904761904762	0.0362962962962963	0.125
Pyruvate-Propanoate-Fermentation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quinate-Degradation	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
REACTIVE-OXYGEN-SPECIES-DEGRADATION	0.2776923076923077	0.2992125984251969	0.0	0.18293814432989694	0.13	0.3945714285714286	0.14	0.7365999999999999	0.15608108108108107	0.13	0.7365999999999999	0.0	0.0	0.15608108108108107	0.0	0.3	0.20667550839964632	0.20667550839964632	0.2	0.28411764705882353	0.0	0.26785714285714285	0.0	0.35555555555555557	0.4222222222222223	0.0	0.0	0.0	0.26785714285714285	0.20667550839964632	0.3103896103896104	0.26785714285714285	0.2	0.45	0.0	0.39999999999999997	0.14	0.3945714285714286	0.21333333333333332	0.3945714285714286	0.52	0.0	0.7365999999999999	0.13	0.0	0.3945714285714286	0.08	0.0
